income,age,credit_score,loan_amount,tenure_months,dependents,monthly_debt
21857.484639857885,54,685.1222547388899,313453.16751326143,114,1,875.7972059133941
32312.102867279857,34,647.411953935762,239387.5247731799,170,4,623.947333246677
25349.215233349663,65,631.8705754168012,273047.2179085592,18,4,2831.7186938321993
31074.632324841587,34,634.7945088602985,282300.7878521028,316,2,3335.503867694951
39492.14626518105,22,691.6896735552488,341493.7166451412,240,2,1797.9163921518896
32517.76744813444,38,625.6099714078703,198248.12957593732,39,1,3568.4635774647677
36847.79499704001,65,698.7737264783036,317626.72715905885,232,2,382.0263949444402
57317.640644365325,18,637.5372565741336,233194.649191753,172,1,3179.7743998445408
47329.025197877556,24,714.3703542991217,230918.10531700583,235,0,755.235201418625
46948.678023950226,47,711.1227350312053,316937.8635215253,35,0,2645.1622283392685
39300.22020450279,27,715.6380465434354,164617.26290124824,273,2,3105.782405082579
37521.23701264747,68,721.408526982061,184670.23798792728,326,0,3111.21012557062
40997.221310266905,69,662.6617081482472,240367.56599201536,220,2,2567.459271960313
33929.82325491156,23,506.08285482874464,208226.17093329068,167,0,2912.88956885362
50823.8412826289,68,689.7582819789152,339755.1053899477,49,0,2642.789927458645
56090.52141440967,31,769.4741417096418,226085.46363660073,337,2,1220.3897529025767
31834.420461519738,22,573.1987433638342,323682.9270390539,40,2,998.6621928041052
43023.45334725961,47,898.6532126501618,214989.66327760663,36,3,1039.037979760025
32861.348181215566,32,472.6883333975782,231803.62928549823,181,0,882.3345255518697
41939.42649826376,55,699.805380045128,213709.11380221785,317,3,1429.0109589923602
37413.424432135595,32,582.2231441870183,253675.678941059,233,2,1870.1674426643224
31266.314455056272,60,705.8685053944026,234951.9515209267,203,3,3210.8704911624804
16914.011170130998,52,560.9552153408254,248410.90171672747,227,3,2807.287911083968
37209.871592448835,49,606.9325790222631,326370.9661773363,213,2,4149.133387714904
25993.242835567085,20,579.2356119688728,261939.2089631909,355,0,2993.397886865486
29746.032784852672,18,547.0163871406534,139064.58513608685,48,2,887.2963251348287
38875.221633505396,59,636.1694341237302,235890.66111989264,142,3,964.1864434585614
38397.1865694162,27,501.91377269453847,265912.81758053397,354,3,1496.826890880023
22188.140860923348,47,501.80682408768087,190070.51181467064,196,1,1032.046613921398
41168.70444662026,41,795.4621475861827,442000.0868128445,210,2,2390.7956991367473
25032.314037333803,45,533.0437947400064,224697.74742792116,357,1,3852.439084720999
32854.43481948418,28,667.244896729969,172581.89006822236,338,3,2172.270441242637
37923.42740328504,38,521.9963655227834,125985.59324054148,241,1,1748.0630890759414
19724.59503077425,30,560.2498113935574,351999.52473692823,143,0,1563.3597587330626
49289.91296034395,48,639.28544778922,262414.0230772276,284,3,3805.5597507990665
47856.23029413902,36,638.9351511616887,380869.9457614824,294,0,2852.9826092402977
32779.784268692296,21,807.4320680502716,298644.8363426002,206,4,2766.1082261026345
32584.535432119323,23,691.6815300678732,202702.14477760554,331,3,2270.6388816581557
37589.36391186358,51,688.885536312952,364912.98587206565,37,1,3272.8834333418604
25687.819328029305,21,721.0716692667258,247758.68889726402,306,2,2626.0685764180107
34361.95806817534,51,685.2630725896934,196740.65425663054,69,3,2430.2348277903325
20727.428462309657,63,668.1796398450681,119756.57666709517,39,1,2272.5695431980034
11367.956727233131,24,721.2850223208055,223980.85218958493,204,1,2514.692000308885
34409.227794409824,47,619.6281286204279,294900.12138214137,126,3,3072.221939751783
23949.454352074536,30,778.7970397528086,230979.9064719717,103,1,2842.415898593558
40760.038480828254,47,804.7840637210654,271362.4474948878,257,4,4133.308179885122
24139.33597514239,68,546.4101226253222,204238.36472126647,197,0,2598.824172270009
41876.056513480435,32,728.3593178439405,318208.31349291437,256,1,1899.902686492358
24583.1003745432,21,644.4498706976398,173092.01689032442,154,2,1557.9259990682833
40824.75020962972,63,714.3809891137666,207712.43286501087,60,1,2279.07999405313
39474.09023178938,43,724.6192142640666,224618.4790459065,146,3,2051.084643276536
43187.24968984026,38,687.5794380951548,294802.23239178065,258,0,2746.002688145906
32789.569694159,22,881.6663142852065,325638.9332596764,342,4,2593.5417170543196
31399.043504199624,50,618.0976474885326,256167.12837186363,359,4,3755.420509120531
21212.25018911242,32,681.8658633436276,267780.77063953236,343,1,954.6620028845387
35760.700176849336,65,886.5584550484859,170930.3598857535,113,4,2297.3410002842666
37561.927157021186,63,661.6183369032387,292455.33068304963,148,3,3272.33572612112
55495.98484056434,68,499.44893170365003,168693.42482904074,266,3,2119.196054626079
41787.95012834586,39,718.7349307638867,303705.9187475759,311,3,3579.6029952136473
22747.87133197303,40,590.3197158651456,281081.82848996314,137,1,1114.3658044693304
14191.621004978242,30,654.6843058979313,358429.85704049893,124,2,3423.164202099209
40406.474112019576,43,636.6109135105497,263584.4205777282,147,4,2767.8285141495603
24976.40115311559,56,528.2117343057345,306186.32280491415,58,1,306.8366574192292
22742.671578555404,56,732.934714323257,200325.2588198262,52,1,2263.4416858242516
37053.33389892631,32,612.2251107072237,194012.123078345,193,0,3324.0317607061615
34507.621822216795,55,453.939955271085,271104.5529857341,327,0,2072.487329276653
31881.98688273718,19,751.1888327872492,205458.6634581302,223,1,2612.7811495890946
33377.04975299498,22,499.50375592681405,157762.01373113343,128,3,2109.670937286005
46776.16893646768,36,689.3047668585729,139515.7955095378,71,0,2005.1004874974515
25146.90902230118,45,719.6404175549744,187546.81555535743,290,0,1130.868485203429
60245.555442054,45,781.8528311485851,391913.72524446674,150,4,3029.328269019646
30285.690429038135,30,579.3142744909646,337370.2452049915,153,3,3534.0145312018144
21188.90481725044,41,600.2004963640984,321854.7085771594,349,1,1882.7954924685469
33103.6644957369,52,549.602522090425,350118.65029985603,136,4,2716.8251187281294
52152.31704102272,47,581.3769272842086,310944.1285580877,118,1,5535.58936130934
34124.65333475213,57,612.9168845019462,304202.4990710878,141,2,1784.5168369220012
36271.02866981356,29,586.105827591121,244008.076687291,49,2,3061.553543158187
35237.779065374234,33,564.4366898787304,300468.07782439224,53,4,1729.1745616899673
46019.77611888625,32,855.6472970326357,252739.0690775314,39,4,702.2212952766743
45742.22055950391,19,627.2613352640627,237733.325706686,154,3,3078.5584186309757
22158.11801940586,67,624.3496611622579,353533.2348345227,283,3,3028.4106735825562
62287.27637275373,35,592.2732182215123,361580.099143537,26,2,3196.4909859457157
43760.50967396065,63,722.146123901617,305662.92579153244,213,3,2593.4275852582364
23544.922414402696,53,570.4700224724588,215942.94465962923,193,0,1417.4294498693064
44331.05060264024,53,543.608582359897,391886.741572355,161,3,3957.5828052016536
40601.78628753021,18,596.9643396377951,154528.59803098143,94,2,2579.7233241562303
20594.358178724047,66,787.2058883458267,290152.0936711299,57,1,3491.3790198634683
41564.78980391691,64,336.6887102314466,298770.8345665543,71,2,769.4550396359392
45486.78109686134,69,449.51885699875925,173812.88475752852,96,0,2316.9127538924236
23913.69759298976,65,774.2082132800476,359585.5456953933,166,3,3570.339133027019
32623.816399632888,21,725.9529206615043,243183.73515201954,121,3,4405.293811935307
40845.37914642239,59,706.5369504231613,331747.87367961823,313,2,1821.5307255076493
34541.33578282603,45,703.8421860931155,302576.18944578484,110,4,3227.9210926421033
32674.434675250155,65,516.159059875984,287013.5805065456,242,1,1477.510798939316
42742.22160676183,42,597.3598347556372,151934.2489209759,252,3,2395.7338457667693
41220.916829215246,47,748.4222530985026,323617.0188365682,199,3,2540.523811078398
48401.907133718196,36,788.2331536708289,349344.1276487629,163,4,401.6232051007795
23499.764865415716,23,774.9871865667374,298622.07840875816,114,1,1375.0958662632327
49895.203437168944,36,669.237434211118,321622.75455172505,344,4,2709.3000362551247
54668.347655148486,28,544.1326655282253,230087.3283552146,281,1,1156.9468372876775
41930.32406130916,40,854.3555178857507,355627.6541894143,83,0,1090.4399234041173
35588.569061689464,66,675.0035518336485,198434.77555867034,343,0,2979.1194017376843
50240.2068158161,45,715.5120598734716,277746.5457421021,227,3,2444.547182334311
23926.28248220848,49,795.1432023075987,254918.04739664387,114,2,4536.174270327563
34210.57638563546,64,709.6871738744921,304619.63122636185,214,1,1605.5717154203517
40158.47034398333,62,609.8422264575563,232868.32160516913,94,0,3444.0975291291984
41985.06644190465,43,632.7955357158,147128.08010427278,72,1,1469.705732377045
22014.638500699755,51,805.3835865891897,304486.6028702978,297,3,2037.6757767991048
5072.9899502524695,49,792.4483858768283,251011.89245400223,310,0,2348.868844995292
38751.84368601385,49,813.721615468552,157432.93721089515,69,1,2913.9568052023424
39919.51141776833,37,508.13100455766363,312036.2107449226,152,3,2604.043317916462
29190.955374399855,52,612.6150487329052,177701.7431413376,90,3,2319.2936007287644
27119.308670187995,18,752.4385142729996,161527.48047895098,42,3,517.0035315598703
40150.51971467805,37,569.3650750298326,205721.02708924309,134,4,3125.9133711726986
55325.90811133964,25,563.8526480171051,305226.46744261286,41,3,4467.99430643079
30837.549845741938,23,580.4127089649685,264913.7569358414,257,3,2403.9500726991355
19338.684092493815,58,738.9913330514556,264420.8279639588,243,1,3498.1979895423915
29614.65333021334,58,663.1894005392394,214743.53498296102,348,4,2410.2465831197173
32427.68768541968,28,693.8632040507663,321190.1883885503,62,4,2101.907298083211
50189.48186594833,32,794.7544114250784,148113.0121037699,38,4,3087.104398306988
12123.453452727392,34,649.5998252010888,345379.31217206776,214,1,2586.00514541358
30601.5357346639,65,789.7140026870594,238950.88682996843,266,3,2759.6112319237886
30230.685059046096,45,605.1236356282965,259753.28172260834,71,4,1612.7699324881714
40558.28941427797,39,647.1018208749839,264048.5397047321,212,2,3266.421099040889
28214.414226467205,57,678.5003165113382,235432.9733898086,183,1,3606.8140819546115
49333.08597951349,57,730.2317115875762,158956.24804583276,60,3,3510.0729110610805
50179.57667204427,30,705.2361985248464,492022.7921629279,30,1,1452.729028018455
20681.435129248246,24,674.7657781403403,219967.93901898936,45,2,3705.4494552117585
41827.18892040012,55,647.3106704073443,152856.54678468354,42,4,1585.3055293300827
38375.11684939935,46,686.9160839749977,303281.84815218754,143,4,961.7564106998918
29627.118850655195,60,374.039332703625,276279.13074514567,284,2,2608.277880809393
58027.523257650464,24,787.3520517339002,324345.7441303086,40,1,3280.967888522039
41344.874139778025,60,700.6041245185968,285994.1471458741,161,3,1909.8740981014432
34840.64507330171,22,765.9039739108895,298353.1625754885,158,1,2048.846426586933
24366.942192005947,25,475.93967459362415,204341.64798834396,208,3,3360.6973063559212
35485.75696631938,43,432.97146873167776,252571.26402275797,160,4,2679.2183667742706
53575.83554061007,58,734.669288711738,324104.9552116697,131,1,2658.5771049894634
24269.792977740883,45,636.6229683477972,301532.4578733922,72,4,3337.0058213951233
42197.13117236768,38,686.2960912319734,322090.4237877133,237,3,2631.458467496476
28149.93832390558,20,730.3119078682286,285999.5218878693,303,4,3052.228156867752
44488.177018989314,21,612.6453112471215,283367.645444205,220,4,2566.8277867286165
51205.95161308197,40,479.74397486537805,290573.4402362293,55,1,2322.8013968126183
26946.55997078341,69,776.8055589939197,272495.988026412,299,0,1607.5445505855848
46414.65417903074,22,750.4770488315004,439508.1639436122,319,4,3674.452510826137
42132.7224465447,47,734.2779340018179,236408.29851326288,260,1,2459.423293529086
39734.36538786533,65,804.5431958426045,345475.3043956172,181,4,3863.8485295578835
27942.52420582814,19,712.9207821038563,185952.44876606794,337,3,3248.2025480231355
40195.332470133595,35,644.7991899983776,274755.83588969655,176,1,2753.4199780009885
34769.91628543953,48,613.9372449730763,309469.1659300074,17,0,4222.0371202059
39360.08648959087,33,644.419127929233,279381.98672306776,59,2,2622.3432218209687
31589.606410516993,46,614.3572865556233,277434.28335438605,113,0,2304.0892718478635
49082.181799123755,30,466.24359081204494,358436.2628914419,212,1,1023.9097072009662
29300.221434685256,29,741.6017395939356,379868.3141832277,253,2,1291.0355733520912
31989.026673437562,48,556.3931608868353,168573.30912863987,330,0,2014.468770722029
34794.716218589754,41,605.5558603013634,314225.28277759964,65,2,2642.721414560969
23267.75932533569,61,729.9163381632044,341511.50097205536,82,1,3035.48419126816
21752.22817618715,42,465.83712988877704,246927.89220486698,112,0,2220.1509314393124
44778.599578965775,62,547.3774509494,343704.2798852871,109,4,3873.4035618024177
44474.74399823396,33,552.4583409769997,176978.91081625814,84,1,720.6487167694492
40701.980250653265,37,826.3513967654771,251735.69587180248,63,2,1240.6354714571078
46411.91616613454,62,864.8854784245457,195042.322062998,44,3,2530.679844018389
43062.30328575263,23,668.7499134325247,239905.83826239154,84,3,2336.611378850006
9058.824810826858,33,613.3427580674522,149514.8738396559,205,4,1550.7843621271402
37006.62596234592,29,582.887513021881,248554.5429575213,277,4,4062.7307617282295
26179.134703041454,51,743.0393919414116,265359.38469207374,116,3,2812.979784137139
52771.774248723865,57,767.1267050785341,154099.28708052926,51,3,1713.9740938474113
43250.221010102396,43,452.53234885798827,269151.2523606055,75,2,2678.616538738405
31821.524112093917,38,687.5234429957854,215380.60781345973,287,2,1377.436590264918
35610.00955179465,55,520.7068052679372,218897.70666836624,231,3,1930.6668788765662
43813.300995706595,64,663.9831094290681,136444.61679613157,247,2,3664.56678914962
56781.1718918429,65,655.8366607089754,294579.5354667728,249,3,1622.8353017751258
42402.55837947363,27,697.5278456097788,192436.09958612348,321,0,3080.4448304269745
32884.60703175114,54,696.6757206977471,220793.95009910484,237,4,4100.885095508109
40898.57153855896,19,718.0468639025988,218831.6742279849,101,4,2235.989148989294
32784.061300193454,30,506.215577325999,276037.1844307036,96,4,3067.5877856777493
30850.966433632104,45,614.7410590027558,274603.344727219,82,4,1738.4241692415292
40435.911183781835,67,772.2862498864213,297210.26134245517,49,1,2390.669181867756
64191.13080722655,35,632.497239996665,121731.91085625588,226,0,2217.6177776624754
48931.45999417795,64,700.6073952634318,127026.33869583409,249,0,3794.758433720752
35813.86504900618,33,520.6834478462343,276581.3697475332,103,0,2488.24341033745
29342.657176926718,31,754.7842640913464,231139.2112546321,55,3,2001.768783098284
19923.046996192446,56,632.2584561701816,308395.49116974877,122,2,2808.3120775224525
47867.31935541307,30,730.2316959543276,229518.11938976063,229,1,2832.0402644081937
47007.2380468597,30,594.6323852006991,282998.1644082249,188,2,3623.275599798136
8745.94609339102,40,645.5412463875444,221449.0595277305,78,2,3140.1410953157606
35260.29450460636,63,738.0452835772406,181060.11649287477,171,1,5251.791044935931
55572.8749228606,31,675.905977605802,116597.19364703614,66,3,2776.875312701153
34488.817024499476,35,811.3554992147705,255278.17557661576,302,0,2869.0014183695826
18958.01226587063,60,766.9226712787497,223644.92003273373,82,2,2284.3130889522326
53656.08672835652,24,564.5863774053485,332409.91099673393,173,1,3206.151639302629
34067.80637223141,50,677.3742454172049,308062.1374880788,123,3,1351.7915002936459
46259.33549839456,49,668.0942329926413,307348.0472875759,335,3,2369.3340441202026
36047.636084694066,27,586.1016187725994,201938.58037790685,95,2,2911.6065334221103
47862.72842489688,40,593.7061526612284,283310.8813356119,142,3,3304.3478430680907
56481.779197880474,39,440.797972441295,225248.37084832424,305,2,3965.6158148239087
38540.094508209026,34,662.9201937928093,134122.5586163099,224,3,1058.52361659032
49485.56965297996,33,639.8351359931548,200838.2662571128,65,1,3036.232007733609
49113.57099719031,21,550.0829674992303,213016.14158583654,207,1,1601.515436199092
39757.481608180125,59,634.2401401119794,207573.29415299572,288,2,2961.1309206488354
40159.12974145543,37,670.7847762585292,374281.6923632435,179,2,1725.137012484188
26659.700687928624,28,648.6737904779851,316834.9471062056,77,0,524.564648650468
46829.83353961159,26,729.6453360131491,129727.96842079083,142,4,1547.4401033139125
31888.908354760315,54,690.0001272230588,102343.77255302301,18,3,3274.2338086281784
30195.68318654284,58,654.805942472678,224765.7923099113,257,0,2852.1278149345285
43968.06036638883,34,688.2865212165967,258154.35932168257,262,3,3591.207037800584
55275.29861960274,64,777.7535168449178,331475.6627269869,316,3,1863.685618660339
29229.180523629482,24,592.7378156454614,272354.0751173142,215,0,4736.919959723838
32722.65645799723,58,732.4199199379918,203355.15282201066,321,1,2234.379127670763
50080.744355282775,60,801.7488341475832,210451.4780954003,105,0,3387.8265617499005
32036.759753838604,49,479.0806171387771,337201.8036632397,227,4,3650.658192872205
27451.208046008935,38,573.7914230591643,272648.54749019037,263,3,2441.85989849078
37857.687257792866,57,821.6446267775427,326454.8393140655,33,3,2802.5427158392968
17674.021523400228,35,629.5537777015415,218814.8673216239,97,4,2190.4729819794316
36040.31873024908,68,681.6897743039449,216809.77956711885,75,2,1172.356955895722
37351.844966183446,65,584.5874275279132,262649.5326703064,296,1,1804.3605282037486
52148.88921512494,19,516.7370677357086,335173.65794536984,168,2,1048.985133766971
43065.62226067757,46,539.1233287824745,191689.83153544756,210,1,4194.084148337738
37252.99100800395,28,773.6222113515246,197198.47046337553,260,4,749.3831565100556
33923.43886546005,48,798.2601694253409,355183.90974324575,34,4,2212.813276111084
45664.92405087784,66,711.0945739971096,216935.69245528034,65,0,2594.4474454170713
37999.460948824904,59,670.6292777798319,237549.16962972743,59,2,1989.6400463785433
41937.02541927215,62,614.2356669100718,227878.99561107665,243,1,2932.531671135362
34168.714769617705,48,748.591650542773,305226.208462242,13,0,2981.074542800489
43384.212028613605,26,632.5536361166028,346431.9890860071,207,3,1206.850936179277
34677.683590457054,42,624.90300202019,215246.11887775987,152,3,4694.277611444538
49724.1910119068,36,647.3428873498437,253782.8023099808,165,1,2208.660259598172
44716.27731354462,36,666.1571367280354,294180.6018177624,14,3,881.3808755680133
37419.771967038105,63,635.4025328993619,263544.2749012089,263,0,2144.876699811893
48173.28069293668,39,573.6280932368296,263809.17750546616,199,4,2103.0081913111026
53394.36985718111,53,729.7348554920588,290144.1984532087,268,3,3080.698074092867
48212.265236647734,47,790.3511000226708,279222.1145717619,28,4,3518.5477282571064
49360.58068633446,20,593.0396725154269,246320.84334416848,135,3,4288.018999908693
52571.62419002452,30,784.8840552405923,349224.36450446286,110,0,2943.690532629245
46257.49271891735,31,786.7277493613944,262128.1812222392,74,3,2848.416603431062
41616.545267650035,45,631.1065455012354,275383.5906072045,296,4,2338.5375419083903
24645.013253918692,66,550.9577658399286,216203.17451410377,228,1,3820.567489053102
28563.86596339609,45,622.616704967298,218797.89883466554,62,3,2526.395667453407
42002.05101694962,22,673.0662544449191,238809.9021649455,172,3,2923.9913642192682
47965.40944092171,55,708.5715829908461,306745.9132951848,86,1,3190.6365685182204
17899.096476523802,31,675.4502363950634,286904.0154261379,91,1,1163.6732455543106
21191.318718878436,47,765.2552664117808,344569.90090265096,164,0,2390.045011843797
31416.46157115455,49,688.2990643519558,406960.91105612647,120,1,1947.835682351751
41509.984028064515,26,655.7287879537819,230561.99389251153,288,0,1908.1785811738032
42591.76940617784,69,701.1798972552238,378566.5422540529,86,3,1733.5578448987617
49251.34565338884,28,691.281233245673,153436.13607908672,244,4,3096.0205338512787
35089.728484504594,20,716.6726139534545,250956.0492239923,63,0,1995.2087426015246
38749.079416364126,60,516.7009458712412,177047.75855590677,313,4,2800.4908056017575
41924.169929664524,21,729.6668536277621,330920.05690465734,77,3,1996.481934656942
18787.96863995188,31,648.3001912526892,344475.8244440823,309,0,1647.912727466742
38430.4413612362,25,772.8091524347358,233430.87582094365,332,0,1676.3950240417632
25527.993258154132,36,797.3959986861212,232239.47472746446,234,4,3515.278089114594
42085.3055086559,26,675.8885923459842,286234.25810580817,121,1,1407.3931039774598
37307.185961705814,35,653.2606737655075,309534.74485389015,72,2,1893.2469658448044
34509.247491996655,26,615.0410542654865,303123.6321433776,263,3,446.52630713503703
51769.2283707007,52,561.7347518778915,186021.21424072102,33,0,2183.9922622385766
50684.91042511928,64,587.9563643947747,318677.4390594569,329,3,3583.5051822516175
23961.954027070875,47,658.3247037105676,315769.50858295243,58,0,3677.523726294252
38725.032546340546,35,600.4365739019512,305962.53541343607,26,1,4313.7099856805535
50890.89804109387,67,703.9600029082987,354822.2109223814,224,3,2836.718645080532
34589.19460515398,66,626.0427816674508,218564.11235126478,303,1,1951.0519785066267
47133.53968722853,41,617.5988792394047,201327.0324087928,19,0,1896.9604513963584
47820.2629955187,25,674.1714421625751,289477.25222669734,50,4,3017.7052405347363
47832.32541858872,50,689.6804507490996,305047.283387467,51,3,2749.5844678332314
48240.90045303408,50,725.5225454913714,263287.03770326776,133,4,2721.3364067227562
21811.18279200524,54,626.4948337560477,159980.56674372478,259,2,2078.31445853784
25459.62774306682,45,584.4046490316601,307280.92700616334,274,4,2670.604223070742
45422.778931119945,47,602.2464663412562,282870.99082458334,221,2,2250.90597268878
28205.25967811819,45,666.1062453735464,146089.3106185857,41,2,538.9779142617847
21876.376756868827,43,674.2266861657862,264267.3715761786,269,4,2054.65868773109
34895.50836092647,29,558.3423646474268,186438.03976287768,125,4,2877.9146789755964
54978.3782324653,55,703.2782115609518,209049.17254206134,303,4,1578.3549992542396
25546.36547978905,48,750.7948823119809,261892.03958628984,275,1,4012.0665379673737
32223.304514235286,18,609.968154212016,388612.4898030071,51,4,1742.831013267246
25234.30375645046,28,642.6289434715601,323462.13696355186,159,3,2758.0806482428065
24076.33160950717,64,493.56733732365433,301579.9835434569,46,1,2817.7107230864654
47996.02958690669,22,573.8934777988931,300085.15254174,57,1,65.92336247670973
53909.59756505694,20,400.5234281003251,260570.09682650742,84,4,1708.3186418185062
37536.81757644304,26,540.9921291826577,330972.6129897999,61,1,1804.3578560480173
43172.27125832987,37,711.5608339004655,289705.44428022765,59,2,3427.747392517809
39227.34702843122,55,514.215503543671,277333.53492004104,217,4,2470.580236894938
44345.53415934195,20,779.6767920882722,227874.76547640987,282,3,1023.615052070777
65312.21048435879,68,685.6781347734136,235223.03528878512,118,4,2080.739723008838
52572.94740596164,69,550.8243827519143,288024.61127349426,51,4,3277.088239423147
25089.420361998233,42,691.0044874561559,302202.4287209713,65,2,2950.368880485537
36771.613631123895,62,702.2481432695438,265678.536764254,255,3,4123.278461696497
45274.589152180386,60,581.1671268772865,205264.59923585298,266,2,2267.259414993213
11200.429999434245,31,414.1971132225357,473959.487217343,307,3,2712.5536623343755
17405.908184170552,49,704.02338023307,214728.94601889627,335,4,2054.78821533209
23488.03288481908,56,460.91290677912696,475205.4693372474,65,1,3199.1649004959754
35726.46404424493,53,731.325220301639,270895.51350144553,246,3,2316.925206556204
37668.47576750815,19,703.3714631240243,275443.9750277227,278,4,1953.9172113043423
43047.444049474834,29,626.3123957767754,376262.5776399707,191,2,1351.7204788654083
28723.710380507047,25,697.0882514534258,329456.5892911741,94,0,424.4055056987161
52578.521359119695,46,515.2726777590678,250091.08170995532,310,0,2069.623862381511
41403.74138375237,32,662.0774549620965,345746.48837534385,87,1,2633.745467555023
32941.592478611594,47,570.0448260646323,318596.6520440425,295,4,2783.4584382372586
46220.74849491308,18,745.3255383650295,341601.2114005729,324,2,4006.051215534164
58137.38161206792,36,746.4917850682539,108000.57223264451,113,3,3182.492833569316
36692.1707141423,57,486.06588773137963,254813.17579749756,314,1,2596.355103442751
48852.07320696186,37,615.3818141392109,279095.5321855085,46,1,1721.5072215243893
58099.83711644604,27,504.57162953162833,178944.05551272092,100,1,3291.282031621458
44506.224561250274,20,662.8525975261049,245790.91438483828,106,4,1286.6421185977226
41665.931768406284,49,772.8069307950796,367058.23374541063,100,2,2966.2054549827794
43073.73326815579,55,699.2038516936976,307531.96849332633,157,1,2956.6167753576037
43874.86059298803,33,597.5470178130672,307566.2966789493,118,4,3420.66737463198
50033.23043455664,46,567.8522986114883,345763.7399688479,60,3,2881.159287661615
42394.198647985104,23,710.7322369716275,162494.89095577225,174,4,1581.1221881542222
27581.24838717077,66,512.698055059975,259120.11851501188,350,1,1017.466565378481
41117.6735015288,43,595.948383417053,221503.8703171171,74,0,3030.9290469150337
39956.35859360041,35,708.8284793502548,201231.05089231668,75,4,4425.873630094106
43010.16782280669,66,753.2972235386949,274941.47438689606,346,4,1228.5242705740218
26791.60502037479,41,836.6342875193791,245819.86674297537,131,3,2571.0757337501605
35182.68807580826,29,594.284327133152,342843.407546142,135,2,1482.7885313656768
54604.07440375468,45,569.9105447735827,306456.5602811408,30,1,2981.10012642993
12247.357326498957,18,623.5534308706069,329212.78396008344,61,1,2977.0167289591445
32147.643119101645,42,498.01779687533747,227895.20609963287,298,4,1639.9513952280824
29200.09140579516,29,667.2577436844342,272313.64256538416,77,3,2596.2438931248457
44482.92059075454,41,704.4896874629919,215920.36860275842,54,3,401.81584366471486
49352.43883355108,50,740.7473972920377,246590.1342101048,130,4,3309.1838731662615
32132.112695201427,33,652.4004062351343,173324.93863829027,220,2,3830.8084658713537
56257.85608535598,41,609.0777052031564,243869.51411704932,36,4,891.4945307349755
33270.62612668844,31,666.3310827078681,234343.75901399643,98,0,1661.0507000814762
22077.39467412547,40,534.0409177615509,320931.4650308772,66,0,2244.0814744646805
40947.14890495708,64,588.8783750872177,353483.74643680645,140,1,2245.9103690510087
49265.293927686,45,667.4793016880953,180244.83134844116,20,4,4041.7744137140007
40853.617823290966,40,642.387486120929,396117.5072624127,272,0,2555.2267702431523
41415.68860079278,57,596.7319392419414,227909.22972453648,195,2,3591.670052508218
29805.268286657814,53,720.0184478804056,265788.13601152605,34,2,2465.1428518629773
33422.97487121436,45,595.520586394186,300824.63813902467,189,2,1198.9414980640754
37844.08133161717,45,533.8669618002989,221399.01676176253,140,1,1519.1026965663084
37117.062835352524,32,764.954713755414,276300.3671534533,45,4,2717.0925044063943
36115.17201589688,30,667.7550313140554,364387.583349781,207,2,1903.0274931153576
53624.273363771514,51,769.6647246075323,224317.35239035994,293,0,2996.4355875018437
32219.673036222874,28,690.2477549509899,266543.3585007015,148,0,2921.6018222691023
45465.687995947315,19,643.1125697210423,347846.84293712355,116,4,4274.7436478215905
39336.48425496789,60,617.8923750105176,159317.44961825485,190,1,961.3959256245716
56349.049679774704,22,805.5405191696211,226385.27670836254,47,4,1618.6112482423255
22798.312386633323,52,724.6001214593505,232277.4392560711,219,4,3317.1258708581595
45626.90984579286,58,750.2995947123989,282283.65584999917,202,3,3296.692636276903
23928.079926979328,23,621.0793070550541,162552.61066390385,231,0,2299.7672633196157
48807.995412164215,27,1033.6519174138623,400476.52007187024,94,1,2731.1631469889003
32981.630623018886,55,419.46441929817115,239399.37845072907,58,0,4232.613593646578
16357.714074666299,25,752.2201892184494,198554.29963070704,127,4,1839.2316344227347
44297.456695828834,66,634.8728466576517,435400.3183001948,38,0,2756.605002986063
35486.25389470975,67,868.4870300084867,276803.6845261138,328,1,2456.519921017511
20990.5777593702,25,736.80543538804,229651.95430602506,39,3,2188.348205088714
43122.56948040883,42,445.5385550988463,117383.13975679633,19,3,996.3924791951283
30244.78259323616,24,794.9169639739872,217068.46613279154,261,2,4599.7154461767095
36270.06364035714,24,605.7096956566488,249095.96481327934,322,1,418.4840916230845
56973.0674736223,53,864.1481192218148,147946.92303721234,207,2,642.9878381115988
51954.17592057133,26,680.8721622653497,200958.44189205006,165,4,2241.618383776448
29531.056368742546,37,670.1335147047876,193878.37496991872,267,1,4580.627042578743
26068.242070881217,51,530.1742447546475,266579.30407385534,293,4,3004.030733830265
29860.940640519886,24,695.9027675148726,279237.2778334144,310,2,2959.4394481876225
16132.39812298704,52,563.6259854416882,360149.8352453737,216,1,1232.3480039662131
46131.7310641612,39,638.0576026738502,306238.43536966504,86,4,2170.8699101529514
36875.08965807467,48,824.4305466441183,240499.931150127,167,1,1893.7967422258334
20091.735225277756,36,818.7307674448829,291217.5686381296,264,3,3573.994950157727
29575.635429519272,46,714.6297344194347,341570.58964190644,318,0,1429.1144700566513
19374.950673364794,25,733.9981511265619,183717.44387684052,77,4,2233.9919766133066
34792.720957565674,49,661.5514372866929,178708.70954376113,329,1,3273.0056862709043
50221.779769762776,36,588.074807544346,411553.0855481873,95,2,1013.5876089533381
38503.029290340884,62,669.7819603667002,273570.0447279674,219,0,2559.056847329039
18185.940711654104,42,743.129833454122,219105.96301635046,185,3,2832.083585963466
